"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","Orthogroup"
"11634","GCK72_011634","III",16359136,16361326,2191,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004424"
"11635","GCK72_011635","III",16362537,16366123,3587,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002545"
"11636","GCK72_011636","III",16368014,16370513,2500,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008212"
"11637","GCK72_011637","III",16371002,16372074,1073,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008213"
"11638","GCK72_011638","III",16381199,16382031,833,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013562"
"11639","GCK72_011639","III",16387050,16389422,2373,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"11640","GCK72_011640","III",16400431,16406889,6459,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008215"
"11641","GCK72_011641","III",16400962,16406219,5258,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"11642","GCK72_011642","III",16409712,16410583,872,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015753"
"11643","GCK72_011643","III",16410593,16411953,1361,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0022393"
"11644","GCK72_011644","III",16412505,16413228,724,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000596"
"11645","GCK72_011645","III",16413706,16414998,1293,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011095"
"11646","GCK72_011646","III",16421445,16426271,4827,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011094"
"11647","GCK72_011647","III",16422101,16423779,1679,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000596"
"11648","GCK72_011648","III",16424493,16425337,845,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000596"
"11649","GCK72_011649","III",16430531,16433298,2768,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012956"
"11650","GCK72_011650","III",16436813,16438398,1586,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015753"
"11651","GCK72_011651","III",16438906,16440737,1832,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015753"
"11652","GCK72_011652","III",16445554,16451576,6023,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006619"
"11653","GCK72_011653","III",16455532,16456940,1409,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023901"
"11654","GCK72_011654","III",16456460,16460513,4054,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11655","GCK72_011655","III",16460544,16462158,1615,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11656","GCK72_011656","III",16462740,16465174,2435,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11657","GCK72_011657","III",16466313,16467578,1266,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016542"
"11658","GCK72_011658","III",16469896,16475033,5138,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11659","GCK72_011659","III",16475851,16479141,3291,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11660","GCK72_011660","III",16479274,16480372,1099,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016542"
"11661","GCK72_011661","III",16484497,16486456,1960,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11662","GCK72_011662","III",16486931,16488930,2000,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11663","GCK72_011663","III",16489334,16490881,1548,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016542"
"11664","GCK72_011664","III",16493168,16497972,4805,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11665","GCK72_011665","III",16498892,16500777,1886,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11666","GCK72_011666","III",16501783,16506156,4374,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11667","GCK72_011667","III",16515613,16520433,4821,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11668","GCK72_011668","III",16520907,16527185,6279,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11669","GCK72_011669","III",16528374,16530326,1953,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11670","GCK72_011670","III",16531587,16532619,1033,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11671","GCK72_011671","III",16533092,16535090,1999,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11672","GCK72_011672","III",16535771,16542591,6821,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11673","GCK72_011673","III",16543428,16544638,1211,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016542"
"11674","GCK72_011674","III",16546754,16552030,5277,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11675","GCK72_011675","III",16552504,16554496,1993,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11676","GCK72_011676","III",16555940,16556289,350,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000558"
"11677","GCK72_011677","III",16559549,16559839,291,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"11678","GCK72_011678","III",16569950,16570408,459,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0022395"
"11679","GCK72_011679","III",16571399,16571910,512,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019141"
"11680","GCK72_011680","III",16573912,16574279,368,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019141"
"11681","GCK72_011681","III",16575379,16575645,267,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0022396"
"11682","GCK72_011682","III",16576540,16576796,257,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017347"
"11683","GCK72_011683","III",16592532,16592823,292,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0022397"
"11684","GCK72_011684","III",16600393,16600774,382,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0022394"
"11685","GCK72_011685","III",16603663,16603924,262,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017347"
"11686","GCK72_011686","III",16606662,16608487,1826,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000389"
"11687","GCK72_011687","III",16608869,16613497,4629,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001216"
"11688","GCK72_011688","III",16614581,16618426,3846,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0022035"
"11689","GCK72_011689","III",16630884,16631318,435,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019016"
"11690","GCK72_011690","III",16632212,16632451,240,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000179"
"11691","GCK72_011691","III",16636623,16637122,500,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"11692","GCK72_011692","III",16646099,16646617,519,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016463"
"11693","GCK72_011693","III",16657106,16670685,13580,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002571"
"11694","GCK72_011694","III",16664129,16664801,673,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000596"
"11695","GCK72_011695","III",16679698,16680932,1235,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003311"
"11696","GCK72_011696","III",16682850,16687566,4717,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001158"
"11697","GCK72_011697","III",16687994,16694673,6680,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002811"
"11698","GCK72_011698","III",16694806,16698308,3503,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010642"
"11699","GCK72_011699","III",16710748,16711860,1113,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001302"
"11700","GCK72_011700","III",16711880,16712257,378,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"11701","GCK72_011701","III",16713407,16716747,3341,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005470"
"11702","GCK72_011702","III",16717112,16720562,3451,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001302"
"11703","GCK72_011703","III",16721640,16725625,3986,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000960"
"11704","GCK72_011704","III",16728564,16729736,1173,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000009"
"11705","GCK72_011705","III",16730141,16731641,1501,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003624"
"11706","GCK72_011706","III",16732308,16732685,378,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003624"
"11707","GCK72_011707","III",16733790,16737008,3219,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001302"
"11708","GCK72_011708","III",16738081,16739417,1337,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010643"
"11709","GCK72_011709","III",16740304,16745731,5428,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023068"
"11710","GCK72_011710","III",16747122,16752834,5713,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023067"
"11711","GCK72_011711","III",16755426,16759250,3825,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023066"
"11712","GCK72_011712","III",16765060,16768308,3249,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002354"
"11713","GCK72_011713","III",16773406,16777343,3938,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010424"
"11714","GCK72_011714","III",16780048,16788426,8379,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023065"
"11715","GCK72_011715","III",16789141,16796389,7249,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023064"
"11716","GCK72_011716","III",16797818,16801703,3886,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019095"
"11717","GCK72_011717","III",16805882,16809056,3175,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002278"
"11718","GCK72_011718","III",16813018,16820440,7423,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000143"
"11719","GCK72_011719","III",16821894,16823547,1654,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023063"
"11720","GCK72_011720","III",16825562,16830549,4988,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001814"
"11721","GCK72_011721","III",16832569,16834162,1594,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023062"
"11722","GCK72_011722","III",16837817,16839601,1785,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023061"
"11723","GCK72_011723","III",16840913,16841980,1068,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019365"
"11724","GCK72_011724","III",16843920,16845701,1782,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023060"
"11725","GCK72_011725","III",16851747,16853510,1764,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023902"
"11726","GCK72_011726","III",16854773,16858272,3500,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023059"
"11727","GCK72_011727","III",16858830,16859676,847,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023057"
"11728","GCK72_011728","III",16860188,16868928,8741,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013570"
"11729","GCK72_011729","III",16873064,16876794,3731,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011680"
"11730","GCK72_011730","III",16878542,16882508,3967,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008155"
"11731","GCK72_011731","III",16882791,16888964,6174,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008148"
"11732","GCK72_011732","III",16889459,16890830,1372,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014305"
"11733","GCK72_011733","III",16890953,16895212,4260,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019358"
"11734","GCK72_011734","III",16895551,16898307,2757,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000223"
"11735","GCK72_011735","III",16899410,16900763,1354,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002278"
"11736","GCK72_011736","III",16902131,16904981,2851,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002278"
"11737","GCK72_011737","III",16916335,16921465,5131,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008124"
"11738","GCK72_011738","III",16929671,16933160,3490,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008124"
"11739","GCK72_011739","III",16933542,16937517,3976,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005163"
"11740","GCK72_011740","III",16937808,16939047,1240,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005162"
"11741","GCK72_011741","III",16938478,16938846,369,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"11742","GCK72_011742","III",16939981,16940356,376,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023056"
"11743","GCK72_011743","III",16940536,16942974,2439,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001247"
"11744","GCK72_011744","III",16943380,16943988,609,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016342"
"11745","GCK72_011745","III",16943904,16949432,5529,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001247"
"11746","GCK72_011746","III",16951921,16953005,1085,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001810"
"11747","GCK72_011747","III",16961766,16971516,9751,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008120"
"11748","GCK72_011748","III",16973783,16974051,269,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0022274"
"11749","GCK72_011749","III",16975429,16977867,2439,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017478"
"11750","GCK72_011750","III",16979146,16979457,312,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017653"
"11751","GCK72_011751","III",16980770,16981064,295,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0022764"
"11752","GCK72_011752","III",16983153,16988104,4952,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000025"
"11753","GCK72_011753","III",16988881,16989246,366,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"11754","GCK72_011754","III",16991833,16994027,2195,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012654"
"11755","GCK72_011755","III",16994591,16995685,1095,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012654"
"11756","GCK72_011756","III",16996316,16997209,894,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015716"
"11757","GCK72_011757","III",16997409,16997957,549,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015716"
"11758","GCK72_011758","III",16999682,17002369,2688,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015716"
"11759","GCK72_011759","III",17003224,17005224,2001,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015716"
"11760","GCK72_011760","III",17005737,17006644,908,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004396"
"11761","GCK72_011761","III",17007610,17008527,918,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008117"
"11762","GCK72_011762","III",17030576,17034321,3746,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004395"
"11763","GCK72_011763","III",17034490,17037336,2847,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008116"
"11764","GCK72_011764","III",17039273,17042106,2834,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012654"
"11765","GCK72_011765","III",17042383,17043961,1579,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017252"
"11766","GCK72_011766","III",17044955,17047787,2833,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008095"
"11767","GCK72_011767","III",17047998,17048480,483,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013185"
"11768","GCK72_011768","III",17063952,17067437,3486,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000941"
"11769","GCK72_011769","III",17067968,17071745,3778,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000941"
"11770","GCK72_011770","III",17071821,17074872,3052,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004411"
"11771","GCK72_011771","III",17082479,17083654,1176,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005481"
"11772","GCK72_011772","III",17084318,17087933,3616,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008154"
"11773","GCK72_011773","III",17090439,17096685,6247,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003193"
"11774","GCK72_011774","III",17097253,17106548,9296,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010395"
"11775","GCK72_011775","III",17114933,17115707,775,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017458"
"11776","GCK72_011776","III",17120439,17120975,537,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001117"
"11777","GCK72_011777","III",17122612,17123133,522,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017458"
"11778","GCK72_011778","III",17123757,17124157,401,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017458"
"11779","GCK72_011779","III",17136133,17139814,3682,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008157"
"11780","GCK72_011780","III",17143110,17148679,5570,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004412"
"11781","GCK72_011781","III",17148985,17154348,5364,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013560"
"11782","GCK72_011782","III",17157983,17160728,2746,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012601"
"11783","GCK72_011783","III",17161884,17163510,1627,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008158"
"11784","GCK72_011784","III",17163543,17164047,505,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"11785","GCK72_011785","III",17164159,17165286,1128,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011682"
"11786","GCK72_011786","III",17166106,17169731,3626,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008159"
"11787","GCK72_011787","III",17170136,17173547,3412,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008160"
"11788","GCK72_011788","III",17173977,17176158,2182,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008161"
"11789","GCK72_011789","III",17178244,17178615,372,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"11790","GCK72_011790","III",17180972,17182281,1310,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011688"
"11791","GCK72_011791","III",17184468,17185197,730,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000302"
"11792","GCK72_011792","III",17186260,17187707,1448,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000302"
"11793","GCK72_011793","III",17187873,17191893,4021,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000302"
"11794","GCK72_011794","III",17195757,17196209,453,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023257"
"11795","GCK72_011795","III",17213017,17215219,2203,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005160"
"11796","GCK72_011796","III",17215306,17217375,2070,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013571"
"11797","GCK72_011797","III",17231404,17232330,927,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000195"
"11798","GCK72_011798","III",17265586,17270603,5018,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016475"
"11799","GCK72_011799","III",17273121,17274852,1732,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003458"
"11800","GCK72_011800","III",17315994,17318297,2304,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008165"
"11801","GCK72_011801","III",17318459,17321232,2774,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011684"
"11802","GCK72_011802","III",17322416,17323295,880,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001237"
"11803","GCK72_011803","III",17324580,17325938,1359,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008166"
