"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","Orthogroup"
"7423","CBOVI.g4863","CBOVI.ctg00003_chrIII",3624603,3625203,601,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003547"
"7424","CBOVI.g4864","CBOVI.ctg00003_chrIII",3625838,3628409,2572,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011440"
"7425","CBOVI.g4865","CBOVI.ctg00003_chrIII",3629915,3634949,5035,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012533"
"7426","CBOVI.g4866","CBOVI.ctg00003_chrIII",3635190,3637606,2417,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003144"
"7427","CBOVI.g4867","CBOVI.ctg00003_chrIII",3638690,3642351,3662,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008164"
"7428","CBOVI.g4868","CBOVI.ctg00003_chrIII",3644764,3646621,1858,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002897"
"7429","CBOVI.g4869","CBOVI.ctg00003_chrIII",3655383,3658924,3542,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008165"
"7430","CBOVI.g487","CBOVI.ctg00001_chrV",2384369,2384916,548,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006955"
"7431","CBOVI.g4870","CBOVI.ctg00003_chrIII",3661627,3664206,2580,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003197"
"7432","CBOVI.g4871","CBOVI.ctg00003_chrIII",3673589,3675202,1614,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008188"
"7433","CBOVI.g4872","CBOVI.ctg00003_chrIII",3675637,3678887,3251,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008189"
"7434","CBOVI.g4873","CBOVI.ctg00003_chrIII",3680454,3683279,2826,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004424"
"7435","CBOVI.g4874","CBOVI.ctg00003_chrIII",3689768,3692387,2620,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005000"
"7436","CBOVI.g4875","CBOVI.ctg00003_chrIII",3692741,3705093,12353,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003198"
"7437","CBOVI.g4876","CBOVI.ctg00003_chrIII",3705774,3711658,5885,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011694"
"7438","CBOVI.g4877","CBOVI.ctg00003_chrIII",3712634,3717731,5098,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008155"
"7439","CBOVI.g4878","CBOVI.ctg00003_chrIII",3718777,3722339,3563,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011683"
"7440","CBOVI.g4879","CBOVI.ctg00003_chrIII",3722946,3724656,1711,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008161"
"7441","CBOVI.g488","CBOVI.ctg00001_chrV",2385053,2388325,3273,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001683"
"7442","CBOVI.g4880","CBOVI.ctg00003_chrIII",3725208,3728508,3301,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008160"
"7443","CBOVI.g4881","CBOVI.ctg00003_chrIII",3728807,3729828,1022,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008159"
"7444","CBOVI.g4882","CBOVI.ctg00003_chrIII",3729940,3731617,1678,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011682"
"7445","CBOVI.g4883","CBOVI.ctg00003_chrIII",3731950,3734511,2562,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008158"
"7446","CBOVI.g4884","CBOVI.ctg00003_chrIII",3734895,3738883,3989,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013560"
"7447","CBOVI.g4885","CBOVI.ctg00003_chrIII",3739108,3742308,3201,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002423"
"7448","CBOVI.g4886","CBOVI.ctg00003_chrIII",3742610,3743537,928,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010979"
"7449","CBOVI.g4887","CBOVI.ctg00003_chrIII",3744922,3749781,4860,"+","WormBase","gene",NA,NA,"1","WormBase","nontranslating_CDS",NA,NA,NA,NA,NA,NA,NA
"7450","CBOVI.g4888","CBOVI.ctg00003_chrIII",3750366,3751122,757,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011927"
"7451","CBOVI.g4889","CBOVI.ctg00003_chrIII",3751578,3753794,2217,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006261"
"7452","CBOVI.g489","CBOVI.ctg00001_chrV",2391981,2395007,3027,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006954"
"7453","CBOVI.g4890","CBOVI.ctg00003_chrIII",3753930,3761432,7503,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006262"
"7454","CBOVI.g4891","CBOVI.ctg00003_chrIII",3762925,3765173,2249,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"7455","CBOVI.g4892","CBOVI.ctg00003_chrIII",3766354,3768897,2544,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005261"
"7456","CBOVI.g4893","CBOVI.ctg00003_chrIII",3769134,3770373,1240,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006148"
"7457","CBOVI.g4894","CBOVI.ctg00003_chrIII",3771248,3771894,647,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010938"
"7458","CBOVI.g4895","CBOVI.ctg00003_chrIII",3773179,3774069,891,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006629"
"7459","CBOVI.g4896","CBOVI.ctg00003_chrIII",3774667,3775050,384,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015219"
"7460","CBOVI.g4897","CBOVI.ctg00003_chrIII",3775049,3775700,652,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017058"
"7461","CBOVI.g4898","CBOVI.ctg00003_chrIII",3776703,3781158,4456,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017033"
"7462","CBOVI.g4899","CBOVI.ctg00003_chrIII",3783650,3784082,433,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000009"
"7463","CBOVI.g49","CBOVI.ctg00001_chrV",246088,247229,1142,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007360"
"7464","CBOVI.g490","CBOVI.ctg00001_chrV",2395044,2395838,795,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"7465","CBOVI.g4900","CBOVI.ctg00003_chrIII",3784203,3784665,463,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000050"
"7466","CBOVI.g4901","CBOVI.ctg00003_chrIII",3784771,3785956,1186,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004218"
"7467","CBOVI.g4902","CBOVI.ctg00003_chrIII",3786231,3788413,2183,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001146"
"7468","CBOVI.g4903","CBOVI.ctg00003_chrIII",3796062,3806666,10605,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010395"
"7469","CBOVI.g4904","CBOVI.ctg00003_chrIII",3806746,3808431,1686,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004411"
"7470","CBOVI.g4905","CBOVI.ctg00003_chrIII",3813399,3814198,800,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005481"
"7471","CBOVI.g4906","CBOVI.ctg00003_chrIII",3814886,3819297,4412,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008154"
"7472","CBOVI.g4907","CBOVI.ctg00003_chrIII",3831630,3835675,4046,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003193"
"7473","CBOVI.g4908","CBOVI.ctg00003_chrIII",3836868,3841787,4920,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003267"
"7474","CBOVI.g4909","CBOVI.ctg00003_chrIII",3841961,3842996,1036,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004542"
"7475","CBOVI.g491","CBOVI.ctg00001_chrV",2398790,2399770,981,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007278"
"7476","CBOVI.g4910","CBOVI.ctg00003_chrIII",3843065,3845916,2852,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001968"
"7477","CBOVI.g4911","CBOVI.ctg00003_chrIII",3847800,3866857,19058,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001371"
"7478","CBOVI.g4912","CBOVI.ctg00003_chrIII",3867987,3869022,1036,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008740"
"7479","CBOVI.g4913","CBOVI.ctg00003_chrIII",3876210,3877869,1660,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008742"
"7480","CBOVI.g4914","CBOVI.ctg00003_chrIII",3884937,3885293,357,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"7481","CBOVI.g4915","CBOVI.ctg00003_chrIII",3892879,3894773,1895,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003456"
"7482","CBOVI.g4916","CBOVI.ctg00003_chrIII",3895069,3896084,1016,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012534"
"7483","CBOVI.g4917","CBOVI.ctg00003_chrIII",3896332,3897506,1175,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014239"
"7484","CBOVI.g4918","CBOVI.ctg00003_chrIII",3897757,3900394,2638,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012535"
"7485","CBOVI.g4919","CBOVI.ctg00003_chrIII",3900603,3901067,465,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013561"
"7486","CBOVI.g492","CBOVI.ctg00001_chrV",2402497,2410336,7840,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008347"
"7487","CBOVI.g4920","CBOVI.ctg00003_chrIII",3901127,3921198,20072,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011667"
"7488","CBOVI.g4921","CBOVI.ctg00003_chrIII",3922017,3923686,1670,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008122"
"7489","CBOVI.g4922","CBOVI.ctg00003_chrIII",3923766,3928437,4672,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008123"
"7490","CBOVI.g4923","CBOVI.ctg00003_chrIII",3928678,3930164,1487,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003187"
"7491","CBOVI.g4924","CBOVI.ctg00003_chrIII",3933133,3934312,1180,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008107"
"7492","CBOVI.g4925","CBOVI.ctg00003_chrIII",3936177,3937951,1775,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008107"
"7493","CBOVI.g4926","CBOVI.ctg00003_chrIII",3938965,3940838,1874,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002500"
"7494","CBOVI.g4927","CBOVI.ctg00003_chrIII",3947779,3952456,4678,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008149"
"7495","CBOVI.g4928","CBOVI.ctg00003_chrIII",3953699,3955348,1650,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008205"
"7496","CBOVI.g4929","CBOVI.ctg00003_chrIII",3959814,3962466,2653,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004012"
"7497","CBOVI.g493","CBOVI.ctg00001_chrV",2414607,2415980,1374,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014240"
"7498","CBOVI.g4930","CBOVI.ctg00003_chrIII",3963457,3963878,422,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017058"
"7499","CBOVI.g4931","CBOVI.ctg00003_chrIII",3963961,3964490,530,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000055"
"7500","CBOVI.g4932","CBOVI.ctg00003_chrIII",3966204,3967467,1264,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003448"
"7501","CBOVI.g4933","CBOVI.ctg00003_chrIII",3969257,3969759,503,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000009"
"7502","CBOVI.g4934","CBOVI.ctg00003_chrIII",3969922,3970342,421,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000050"
"7503","CBOVI.g4935","CBOVI.ctg00003_chrIII",3973429,3974125,697,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002690"
"7504","CBOVI.g4936","CBOVI.ctg00003_chrIII",3976090,3976767,678,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000336"
"7505","CBOVI.g4937","CBOVI.ctg00003_chrIII",3980559,3981021,463,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000050"
"7506","CBOVI.g4938","CBOVI.ctg00003_chrIII",3981142,3981635,494,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000009"
"7507","CBOVI.g4939","CBOVI.ctg00003_chrIII",3988688,3990744,2057,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000552"
"7508","CBOVI.g494","CBOVI.ctg00001_chrV",2421536,2423514,1979,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000610"
"7509","CBOVI.g4940","CBOVI.ctg00003_chrIII",3991240,3994369,3130,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017058"
"7510","CBOVI.g4941","CBOVI.ctg00003_chrIII",3994648,3995031,384,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015219"
"7511","CBOVI.g4942","CBOVI.ctg00003_chrIII",3995170,3997313,2144,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013562"
"7512","CBOVI.g4943","CBOVI.ctg00003_chrIII",3998582,4000020,1439,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008776"
"7513","CBOVI.g4944","CBOVI.ctg00003_chrIII",4001280,4002447,1168,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008775"
"7514","CBOVI.g4945","CBOVI.ctg00003_chrIII",4002895,4004859,1965,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008774"
"7515","CBOVI.g4946","CBOVI.ctg00003_chrIII",4005563,4010005,4443,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008773"
"7516","CBOVI.g4947","CBOVI.ctg00003_chrIII",4011051,4012950,1900,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"7517","CBOVI.g4948","CBOVI.ctg00003_chrIII",4014882,4019480,4599,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001958"
"7518","CBOVI.g4949","CBOVI.ctg00003_chrIII",4020004,4021161,1158,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008772"
"7519","CBOVI.g495","CBOVI.ctg00001_chrV",2431480,2431962,483,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007302"
"7520","CBOVI.g4950","CBOVI.ctg00003_chrIII",4021383,4025397,4015,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004557"
"7521","CBOVI.g4951","CBOVI.ctg00003_chrIII",4025750,4027480,1731,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008352"
"7522","CBOVI.g4952","CBOVI.ctg00003_chrIII",4027764,4029435,1672,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008351"
"7523","CBOVI.g4953","CBOVI.ctg00003_chrIII",4029745,4030360,616,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013563"
"7524","CBOVI.g4954","CBOVI.ctg00003_chrIII",4030542,4032723,2182,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004284"
"7525","CBOVI.g4955","CBOVI.ctg00003_chrIII",4033191,4035619,2429,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008385"
"7526","CBOVI.g4956","CBOVI.ctg00003_chrIII",4035927,4037387,1461,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005949"
"7527","CBOVI.g4957","CBOVI.ctg00003_chrIII",4044591,4053639,9049,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005983"
"7528","CBOVI.g4958","CBOVI.ctg00003_chrIII",4061829,4064933,3105,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002896"
"7529","CBOVI.g4959","CBOVI.ctg00003_chrIII",4067237,4068792,1556,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003803"
"7530","CBOVI.g496","CBOVI.ctg00001_chrV",2436715,2437327,613,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007304"
"7531","CBOVI.g4960","CBOVI.ctg00003_chrIII",4069005,4070089,1085,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003767"
"7532","CBOVI.g4961","CBOVI.ctg00003_chrIII",4073659,4075174,1516,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008370"
"7533","CBOVI.g4962","CBOVI.ctg00003_chrIII",4075659,4076864,1206,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008369"
"7534","CBOVI.g4963","CBOVI.ctg00003_chrIII",4077126,4078418,1293,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013207"
"7535","CBOVI.g4964","CBOVI.ctg00003_chrIII",4078461,4081815,3355,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008368"
"7536","CBOVI.g4965","CBOVI.ctg00003_chrIII",4082015,4082976,962,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013206"
"7537","CBOVI.g4966","CBOVI.ctg00003_chrIII",4083114,4085426,2313,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008367"
"7538","CBOVI.g4967","CBOVI.ctg00003_chrIII",4086622,4089772,3151,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008366"
"7539","CBOVI.g4968","CBOVI.ctg00003_chrIII",4091967,4092288,322,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002264"
"7540","CBOVI.g4969","CBOVI.ctg00003_chrIII",4097618,4098408,791,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002264"
"7541","CBOVI.g497","CBOVI.ctg00001_chrV",2437551,2439394,1844,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007303"
"7542","CBOVI.g4970","CBOVI.ctg00003_chrIII",4105250,4106204,955,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002264"
"7543","CBOVI.g4971","CBOVI.ctg00003_chrIII",4110485,4116165,5681,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008365"
"7544","CBOVI.g4972","CBOVI.ctg00003_chrIII",4120190,4123300,3111,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013499"
"7545","CBOVI.g4973","CBOVI.ctg00003_chrIII",4131841,4132716,876,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002264"
"7546","CBOVI.g4974","CBOVI.ctg00003_chrIII",4134151,4135545,1395,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004218"
"7547","CBOVI.g4975","CBOVI.ctg00003_chrIII",4135773,4136156,384,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015219"
"7548","CBOVI.g4976","CBOVI.ctg00003_chrIII",4136223,4136806,584,"+","WormBase","gene",NA,NA,"1","WormBase","nontranslating_CDS",NA,NA,NA,NA,NA,NA,NA
"7549","CBOVI.g4977","CBOVI.ctg00003_chrIII",4140294,4140756,463,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000050"
"7550","CBOVI.g4978","CBOVI.ctg00003_chrIII",4140877,4141367,491,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000009"
"7551","CBOVI.g4979","CBOVI.ctg00003_chrIII",4142425,4143975,1551,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017058"
"7552","CBOVI.g498","CBOVI.ctg00001_chrV",2440283,2441427,1145,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000550"
"7553","CBOVI.g4980","CBOVI.ctg00003_chrIII",4144220,4150018,5799,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000055"
"7554","CBOVI.g4981","CBOVI.ctg00003_chrIII",4150296,4154047,3752,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010932"
"7555","CBOVI.g4982","CBOVI.ctg00003_chrIII",4154186,4157884,3699,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006135"
"7556","CBOVI.g4983","CBOVI.ctg00003_chrIII",4158930,4164938,6009,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010929"
"7557","CBOVI.g4984","CBOVI.ctg00003_chrIII",4165018,4167348,2331,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006124"
"7558","CBOVI.g4985","CBOVI.ctg00003_chrIII",4169200,4170561,1362,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006123"
"7559","CBOVI.g4986","CBOVI.ctg00003_chrIII",4170902,4171585,684,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006122"
"7560","CBOVI.g4987","CBOVI.ctg00003_chrIII",4171965,4173442,1478,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002915"
"7561","CBOVI.g4988","CBOVI.ctg00003_chrIII",4173934,4175971,2038,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006119"
"7562","CBOVI.g4989","CBOVI.ctg00003_chrIII",4179504,4181935,2432,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006120"
"7563","CBOVI.g499","CBOVI.ctg00001_chrV",2444366,2449088,4723,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000550"
